,result,table,_start,_stop,_time,_measurement,label,mobile,subject,alpha,beta,gamma,x,y,z
652,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:56.805000+00:00,devicemotion,sitting,Pixel,10a76,6.4,-9.2,-2.3,0.1,6.9,7.7
653,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:56.822000+00:00,devicemotion,sitting,Pixel,10a76,11.8,-6.300000000000001,-0.6000000000000001,0.1,7.1000000000000005,7.1000000000000005
654,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:56.838000+00:00,devicemotion,sitting,Pixel,10a76,10.200000000000001,-4.0,0.8,0.2,7.2,6.7
655,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:56.855000+00:00,devicemotion,sitting,Pixel,10a76,5.9,-1.6,0.2,0.4,7.300000000000001,6.5
656,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:56.872000+00:00,devicemotion,sitting,Pixel,10a76,2.1,-1.5,-2.3,0.4,7.300000000000001,6.300000000000001
657,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:56.891000+00:00,devicemotion,sitting,Pixel,10a76,-1.9,-3.5,-4.800000000000001,0.30000000000000004,7.1000000000000005,6.300000000000001
658,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:56.906000+00:00,devicemotion,sitting,Pixel,10a76,-6.0,-4.300000000000001,-5.6,0.30000000000000004,7.0,6.7
659,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:56.921000+00:00,devicemotion,sitting,Pixel,10a76,-7.200000000000001,-3.4,-5.2,0.2,7.0,6.9
660,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:56.939000+00:00,devicemotion,sitting,Pixel,10a76,-5.300000000000001,-3.0,-4.800000000000001,0.2,6.9,6.9
661,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:56.957000+00:00,devicemotion,sitting,Pixel,10a76,-3.1,-4.9,-4.2,0.2,7.0,7.2
662,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:56.974000+00:00,devicemotion,sitting,Pixel,10a76,2.0,-4.300000000000001,-4.5,0.2,7.0,7.2
663,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:56.991000+00:00,devicemotion,sitting,Pixel,10a76,2.0,-4.300000000000001,-4.5,0.2,7.0,7.0
664,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:57.007000+00:00,devicemotion,sitting,Pixel,10a76,-0.5,-1.5,-4.7,0.2,7.1000000000000005,6.7
665,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:57.022000+00:00,devicemotion,sitting,Pixel,10a76,-4.2,-1.1,-5.2,0.2,7.2,6.800000000000001
666,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:57.039000+00:00,devicemotion,sitting,Pixel,10a76,-4.9,-2.4000000000000004,-6.600000000000001,0.1,7.0,6.9
667,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:57.056000+00:00,devicemotion,sitting,Pixel,10a76,-4.2,-4.6,-6.699999999999999,0.0,6.9,7.1000000000000005
668,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:57.073000+00:00,devicemotion,sitting,Pixel,10a76,-2.0,-4.300000000000001,-5.6,0.0,6.9,7.2
669,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:57.091000+00:00,devicemotion,sitting,Pixel,10a76,-1.3,-2.9,-4.6,0.0,6.9,7.1000000000000005
670,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:57.106000+00:00,devicemotion,sitting,Pixel,10a76,-2.4000000000000004,-1.4,-4.2,0.1,6.9,7.300000000000001
671,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:57.123000+00:00,devicemotion,sitting,Pixel,10a76,-0.8,0.0,-4.6,0.1,6.9,7.300000000000001
672,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:57.139000+00:00,devicemotion,sitting,Pixel,10a76,1.7,-0.9000000000000001,-5.2,0.1,6.9,7.0
673,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:57.156000+00:00,devicemotion,sitting,Pixel,10a76,2.0,-3.5,-5.4,0.1,7.1000000000000005,6.7
674,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:57.174000+00:00,devicemotion,sitting,Pixel,10a76,-1.4,-5.300000000000001,-7.1000000000000005,0.0,7.0,6.800000000000001
675,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:57.191000+00:00,devicemotion,sitting,Pixel,10a76,-4.6,-4.1,-8.2,-0.1,6.9,7.1000000000000005
676,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:57.206000+00:00,devicemotion,sitting,Pixel,10a76,-5.9,-0.9000000000000001,-7.6,-0.1,6.800000000000001,7.2
677,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:57.225000+00:00,devicemotion,sitting,Pixel,10a76,-5.4,0.5,-5.9,-0.1,6.7,7.4
678,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:57.241000+00:00,devicemotion,sitting,Pixel,10a76,-2.8,0.8,-3.9,-0.1,6.7,7.300000000000001
679,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:57.255000+00:00,devicemotion,sitting,Pixel,10a76,-1.5,0.6000000000000001,-1.8000000000000003,-0.2,6.7,7.300000000000001
680,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:57.273000+00:00,devicemotion,sitting,Pixel,10a76,-0.5,-0.30000000000000004,0.9000000000000001,-0.1,6.9,7.4
681,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:57.291000+00:00,devicemotion,sitting,Pixel,10a76,1.9,-1.0,2.8,0.1,6.9,7.300000000000001
682,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:57.305000+00:00,devicemotion,sitting,Pixel,10a76,3.2,-1.7,3.1,0.1,7.0,7.2
683,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:57.324000+00:00,devicemotion,sitting,Pixel,10a76,2.7,-0.7,2.4000000000000004,0.1,7.0,7.1000000000000005
684,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:57.341000+00:00,devicemotion,sitting,Pixel,10a76,2.2,-0.1,1.3,0.2,7.0,7.1000000000000005
685,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:57.356000+00:00,devicemotion,sitting,Pixel,10a76,3.2,-0.5,0.30000000000000004,0.2,7.0,7.1000000000000005
686,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:57.374000+00:00,devicemotion,sitting,Pixel,10a76,3.7000000000000006,-1.2000000000000002,-0.30000000000000004,0.1,6.9,6.9
687,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:57.389000+00:00,devicemotion,sitting,Pixel,10a76,2.5,-1.2000000000000002,0.6000000000000001,0.0,7.0,6.9
688,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:57.404000+00:00,devicemotion,sitting,Pixel,10a76,0.30000000000000004,0.2,1.6,0.2,6.9,7.1000000000000005
689,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:57.422000+00:00,devicemotion,sitting,Pixel,10a76,1.1,0.5,1.5,0.2,6.9,7.1000000000000005
690,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:57.441000+00:00,devicemotion,sitting,Pixel,10a76,4.0,0.1,0.6000000000000001,0.2,6.9,6.9
691,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:57.455000+00:00,devicemotion,sitting,Pixel,10a76,4.6,0.0,-0.1,0.2,6.9,6.7
692,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:57.473000+00:00,devicemotion,sitting,Pixel,10a76,2.2,-0.30000000000000004,-0.5,0.2,6.9,6.7
693,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:57.489000+00:00,devicemotion,sitting,Pixel,10a76,0.5,-1.0,-1.5,0.2,7.0,6.7
694,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:57.505000+00:00,devicemotion,sitting,Pixel,10a76,-1.1,-1.7,-3.9,0.2,7.0,6.800000000000001
695,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:57.522000+00:00,devicemotion,sitting,Pixel,10a76,-3.0,-2.7,-5.7,0.0,6.9,7.2
696,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:57.539000+00:00,devicemotion,sitting,Pixel,10a76,-2.1,-0.7,-5.7,-0.1,6.800000000000001,7.300000000000001
697,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:57.556000+00:00,devicemotion,sitting,Pixel,10a76,0.4,1.8000000000000003,-4.300000000000001,-0.2,6.800000000000001,7.0
698,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:57.572000+00:00,devicemotion,sitting,Pixel,10a76,2.0,0.4,-1.2000000000000002,-0.2,6.9,6.9
699,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:57.589000+00:00,devicemotion,sitting,Pixel,10a76,1.7,-2.0,1.4,-0.1,7.0,7.0
700,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:57.605000+00:00,devicemotion,sitting,Pixel,10a76,0.9000000000000001,-1.6,2.0,0.1,7.0,7.2
701,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:57.622000+00:00,devicemotion,sitting,Pixel,10a76,1.6,0.30000000000000004,1.5,0.1,7.0,7.0
702,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:57.639000+00:00,devicemotion,sitting,Pixel,10a76,2.2,-0.2,1.1,0.2,7.1000000000000005,6.9
703,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:57.655000+00:00,devicemotion,sitting,Pixel,10a76,2.8,-1.4,0.0,0.2,7.1000000000000005,6.9
704,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:57.672000+00:00,devicemotion,sitting,Pixel,10a76,1.8000000000000003,0.2,-1.6,0.2,7.1000000000000005,6.800000000000001
705,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:57.688000+00:00,devicemotion,sitting,Pixel,10a76,-0.9000000000000001,2.2,-3.3000000000000007,0.1,7.1000000000000005,6.800000000000001
706,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:57.705000+00:00,devicemotion,sitting,Pixel,10a76,-1.2000000000000002,2.0,-3.9,-0.1,6.9,6.7
707,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:57.722000+00:00,devicemotion,sitting,Pixel,10a76,-0.8,-1.2000000000000002,-1.9,-0.2,7.0,6.800000000000001
708,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:57.738000+00:00,devicemotion,sitting,Pixel,10a76,-1.0,-2.9,0.6000000000000001,0.0,7.0,7.2
709,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:57.755000+00:00,devicemotion,sitting,Pixel,10a76,0.0,-0.2,1.2000000000000002,0.0,7.0,7.2
710,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:57.771000+00:00,devicemotion,sitting,Pixel,10a76,1.7,1.4,1.5,-0.1,7.0,6.9
711,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:57.788000+00:00,devicemotion,sitting,Pixel,10a76,2.5,0.4,2.0,0.0,7.0,6.800000000000001
712,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:57.804000+00:00,devicemotion,sitting,Pixel,10a76,1.7,1.1,1.9,0.0,7.0,6.7
713,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:57.821000+00:00,devicemotion,sitting,Pixel,10a76,-1.1,2.5,1.3,0.0,7.0,6.7
714,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:57.838000+00:00,devicemotion,sitting,Pixel,10a76,-3.6000000000000005,3.5,0.7,0.1,6.9,6.800000000000001
715,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:57.855000+00:00,devicemotion,sitting,Pixel,10a76,-3.5,2.1,0.1,0.0,7.0,7.1000000000000005
716,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:57.871000+00:00,devicemotion,sitting,Pixel,10a76,-0.8,1.2000000000000002,0.0,0.0,6.9,7.0
717,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:57.888000+00:00,devicemotion,sitting,Pixel,10a76,1.1,0.5,0.8,0.0,6.9,6.9
718,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:57.905000+00:00,devicemotion,sitting,Pixel,10a76,0.8,-0.2,1.7,0.0,7.0,6.9
719,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:57.923000+00:00,devicemotion,sitting,Pixel,10a76,-0.30000000000000004,0.6000000000000001,1.6,0.0,7.0,6.9
720,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:57.939000+00:00,devicemotion,sitting,Pixel,10a76,-1.7,1.2000000000000002,1.2000000000000002,0.0,7.1000000000000005,7.0
721,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:57.955000+00:00,devicemotion,sitting,Pixel,10a76,-2.4000000000000004,1.3,1.2000000000000002,0.0,7.0,7.2
722,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:57.972000+00:00,devicemotion,sitting,Pixel,10a76,-1.4,1.3,1.5,0.0,7.0,7.2
723,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:57.988000+00:00,devicemotion,sitting,Pixel,10a76,-0.2,1.9,2.7,0.0,6.9,7.2
724,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:58.005000+00:00,devicemotion,sitting,Pixel,10a76,1.1,2.9,3.2,0.2,7.0,7.0
725,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:58.021000+00:00,devicemotion,sitting,Pixel,10a76,1.4,1.8000000000000003,2.9,0.2,7.1000000000000005,6.9
726,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:58.039000+00:00,devicemotion,sitting,Pixel,10a76,0.7,0.8,2.1,0.1,7.0,7.0
727,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:58.055000+00:00,devicemotion,sitting,Pixel,10a76,0.6000000000000001,1.3,1.5,0.2,7.0,7.1000000000000005
728,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:58.072000+00:00,devicemotion,sitting,Pixel,10a76,2.2,0.7,1.2000000000000002,0.1,7.1000000000000005,6.9
729,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:58.089000+00:00,devicemotion,sitting,Pixel,10a76,2.0,-0.30000000000000004,0.9000000000000001,0.2,7.0,6.9
730,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:58.105000+00:00,devicemotion,sitting,Pixel,10a76,0.4,1.2000000000000002,0.4,0.2,7.0,6.9
731,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:58.124000+00:00,devicemotion,sitting,Pixel,10a76,-0.5,1.9,0.2,0.2,7.0,6.9
732,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:58.138000+00:00,devicemotion,sitting,Pixel,10a76,0.8,0.2,-0.1,0.2,7.0,6.9
733,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:58.155000+00:00,devicemotion,sitting,Pixel,10a76,2.4000000000000004,-0.30000000000000004,-0.30000000000000004,0.0,6.9,6.9
734,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:58.173000+00:00,devicemotion,sitting,Pixel,10a76,1.2000000000000002,0.30000000000000004,0.0,0.1,6.9,6.800000000000001
735,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:58.190000+00:00,devicemotion,sitting,Pixel,10a76,0.8,0.4,0.0,0.1,6.9,7.1000000000000005
736,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:58.207000+00:00,devicemotion,sitting,Pixel,10a76,0.8,0.4,0.0,0.0,6.9,7.1000000000000005
737,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:58.223000+00:00,devicemotion,sitting,Pixel,10a76,1.4,0.8,0.5,0.1,6.9,7.1000000000000005
738,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:58.241000+00:00,devicemotion,sitting,Pixel,10a76,1.0,1.3,0.7,0.1,7.0,7.0
739,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:58.255000+00:00,devicemotion,sitting,Pixel,10a76,1.7,-0.1,0.8,0.1,7.0,7.1000000000000005
740,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:58.273000+00:00,devicemotion,sitting,Pixel,10a76,3.2,0.5,0.30000000000000004,0.1,7.0,7.0
741,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:58.289000+00:00,devicemotion,sitting,Pixel,10a76,3.5,2.2,-0.2,0.1,7.0,6.7
742,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:58.305000+00:00,devicemotion,sitting,Pixel,10a76,2.4000000000000004,1.4,-1.0,0.0,7.0,6.6000000000000005
743,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:58.322000+00:00,devicemotion,sitting,Pixel,10a76,0.30000000000000004,-0.1,-0.1,0.0,7.0,6.7
744,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:58.341000+00:00,devicemotion,sitting,Pixel,10a76,-1.1,-0.7,0.5,0.1,7.0,7.1000000000000005
745,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:58.355000+00:00,devicemotion,sitting,Pixel,10a76,-0.4,0.2,0.30000000000000004,0.1,7.0,7.1000000000000005
746,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:58.371000+00:00,devicemotion,sitting,Pixel,10a76,0.1,0.2,0.2,0.1,7.2,7.0
747,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:58.388000+00:00,devicemotion,sitting,Pixel,10a76,-0.5,0.1,-0.1,0.1,7.2,7.1000000000000005
748,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:58.405000+00:00,devicemotion,sitting,Pixel,10a76,-0.8,0.9000000000000001,-1.4,0.1,7.2,7.2
749,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:58.423000+00:00,devicemotion,sitting,Pixel,10a76,-0.1,2.0,-2.3,0.0,7.1000000000000005,7.1000000000000005
750,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:58.440000+00:00,devicemotion,sitting,Pixel,10a76,1.2000000000000002,2.1,-2.6,0.0,7.0,6.9
751,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:58.457000+00:00,devicemotion,sitting,Pixel,10a76,1.4,1.4,-2.4000000000000004,-0.1,6.9,6.800000000000001
752,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:58.473000+00:00,devicemotion,sitting,Pixel,10a76,0.4,1.4,-1.9,-0.1,6.9,7.0
753,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:58.491000+00:00,devicemotion,sitting,Pixel,10a76,1.6,1.7,-1.3,-0.1,6.9,6.9
754,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:58.507000+00:00,devicemotion,sitting,Pixel,10a76,2.4000000000000004,1.2000000000000002,0.30000000000000004,-0.1,6.9,6.800000000000001
755,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:58.523000+00:00,devicemotion,sitting,Pixel,10a76,1.3,1.0,2.0,0.1,7.1000000000000005,6.800000000000001
756,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:58.538000+00:00,devicemotion,sitting,Pixel,10a76,0.6000000000000001,2.1,1.7,0.2,7.0,6.800000000000001
757,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:58.556000+00:00,devicemotion,sitting,Pixel,10a76,0.5,3.0,-0.6000000000000001,0.1,6.9,6.5
758,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:58.572000+00:00,devicemotion,sitting,Pixel,10a76,-1.9,2.4000000000000004,-1.6,-0.1,6.9,6.4
759,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:58.591000+00:00,devicemotion,sitting,Pixel,10a76,-5.1000000000000005,0.5,-2.1,-0.2,6.800000000000001,6.800000000000001
760,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:58.607000+00:00,devicemotion,sitting,Pixel,10a76,-6.300000000000001,1.1,-1.0,-0.30000000000000004,6.800000000000001,7.0
761,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:58.621000+00:00,devicemotion,sitting,Pixel,10a76,-5.6,1.4,1.0,-0.30000000000000004,6.9,7.1000000000000005
762,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:58.641000+00:00,devicemotion,sitting,Pixel,10a76,-4.300000000000001,1.4,3.1,-0.30000000000000004,7.1000000000000005,7.1000000000000005
763,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:58.655000+00:00,devicemotion,sitting,Pixel,10a76,-3.4,0.1,5.300000000000001,0.0,7.2,7.300000000000001
764,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:58.672000+00:00,devicemotion,sitting,Pixel,10a76,-1.4,-0.7,6.300000000000001,0.4,7.4,7.5
765,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:58.689000+00:00,devicemotion,sitting,Pixel,10a76,1.3,0.6000000000000001,3.6000000000000005,0.6000000000000001,7.300000000000001,7.300000000000001
766,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:58.706000+00:00,devicemotion,sitting,Pixel,10a76,3.1,0.8,-0.6000000000000001,0.5,7.2,7.0
767,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:58.722000+00:00,devicemotion,sitting,Pixel,10a76,2.6,1.3,-4.2,0.2,6.9,6.7
768,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:58.739000+00:00,devicemotion,sitting,Pixel,10a76,0.7,1.8000000000000003,-5.0,-0.1,6.7,6.7
769,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:58.755000+00:00,devicemotion,sitting,Pixel,10a76,-0.5,0.6000000000000001,-2.9,-0.30000000000000004,6.800000000000001,6.7
770,_result,0,2021-01-01 00:00:00+00:00,2021-10-04 16:16:00.738177+00:00,2021-04-26 17:23:58.771000+00:00,devicemotion,sitting,Pixel,10a76,-1.1,-0.7,0.2,-0.2,6.9,6.9
